run_id,seed,task_num,task_division,n_samples,min_class_count,max_class_count,mean_class_count,class_trn_acc,class_val_acc,cl_loss,actn_loss,actn_acc,emd,row_emd,cross_cl_loss,cross_actn_loss,cross_actn_acc,cross_emd,cross_row_emd,mtx_type,n_epochs,lr,cl_eps,shuffle_empty,method,incl_extra,calc_loss_in_aligned_basis,detach_cl_vecs,cl_1d,cl_loss_type,early_stop_patience,fig_every,rot_dtype,incl_cl_loss,incl_actn_loss,distinct_classifiers,extra_dims,dupl_rank,zero_rank,cov_strength,n_samples_per_class,mask_dims
1764032607.266419,44444,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.13070590794086456,0.10162696987390518,0.9987499713897705,3.8158817291259766,0.0067778038792312145,0.005155160091817379,0.11330615729093552,0.9987499713897705,3.8315846920013428,0.007298877462744713,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032607.266419,44444,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.0006310365861281753,0.10522039234638214,0.9987499713897705,3.834048271179199,0.005819112062454224,0.004997841082513332,0.09426329284906387,1.0,3.8100624084472656,0.005396267399191856,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032630.8456483,44444,0,xor,200,100,100,100.0,1.0,1.0,0.0005031574983149767,0.022298360243439674,1.0,3.3597350120544434,0.0007105402182787657,0.0048324186354875565,0.1739545315504074,0.9750000238418579,3.9030799865722656,0.001641854178160429,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032630.8456483,44444,1,xor,200,100,100,100.0,1.0,1.0,0.0004997424548491836,0.16613280773162842,0.9799999594688416,3.900949716567993,0.0008741217898204923,0.0046335188671946526,0.02258981764316559,1.0,3.3655142784118652,0.0015147540252655745,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032649.6942956,44444,0,inner_square,400,100,100,100.0,1.0,1.0,0.4420406222343445,0.04913908615708351,1.0,5.586586952209473,0.11952171474695206,1.0194106101989746,0.12856921553611755,0.9750000238418579,5.129669189453125,0.07151918858289719,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032649.6942956,44444,1,inner_square,400,100,100,100.0,1.0,1.0,0.2823471426963806,0.09864041209220886,1.0,5.647906303405762,0.06031767651438713,0.1515844464302063,0.10523369163274765,0.9674999713897705,6.206143379211426,0.15306317806243896,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032668.5775614,44444,0,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.16099411249160767,0.08640860766172409,1.0,3.793200969696045,0.027354730293154716,0.16077277064323425,0.08839836716651917,0.9990000128746033,3.8049888610839844,0.024112705141305923,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032668.5775614,44444,1,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.3931548595428467,0.07570724189281464,1.0,4.711248397827148,0.053720857948064804,0.7652637958526611,0.0766679123044014,0.996999979019165,4.706735610961914,0.05204298347234726,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032687.1654248,44444,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.6800133585929871,0.10905302315950394,1.0,4.117422103881836,0.031420573592185974,1.2718807458877563,0.12986262142658234,0.9987499713897705,4.1833953857421875,0.03206046670675278,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032687.1654248,44444,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.13681741058826447,0.12081310153007507,1.0,4.437331199645996,0.031804412603378296,0.414913535118103,0.09924528002738953,1.0,4.55733585357666,0.03241592273116112,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032706.5174205,44444,0,xor,200,100,100,100.0,1.0,1.0,0.0969211757183075,0.0540999136865139,1.0,3.4837489128112793,0.05142221972346306,0.27179020643234253,0.26975497603416443,0.9049999713897705,4.079310894012451,0.06191089004278183,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032706.5174205,44444,1,xor,200,100,100,100.0,1.0,1.0,0.4061678349971771,0.1423860341310501,1.0,3.989462375640869,0.014113541692495346,0.9115351438522339,0.06075664982199669,0.9950000047683716,3.4574971199035645,0.030065927654504776,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032725.140599,44444,0,inner_square,400,100,100,100.0,1.0,1.0,0.0007452991558238864,0.03141907975077629,1.0,3.985994338989258,0.005155951716005802,0.00975087657570839,0.13043347001075745,0.9900000095367432,3.619523048400879,0.005914612207561731,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032725.140599,44444,1,inner_square,400,100,100,100.0,1.0,1.0,0.2707156240940094,0.11227717995643616,0.9950000047683716,3.5969576835632324,0.004358991049230099,0.02969213016331196,0.06241324543952942,0.9975000023841858,4.0597076416015625,0.0646962821483612,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032747.3019714,44444,0,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.09092036634683609,0.06257351487874985,1.0,3.685299873352051,0.00846470333635807,0.006462167017161846,0.06240541860461235,1.0,3.68977952003479,0.0066148871555924416,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032747.3019714,44444,1,og_noholdouts,1000,100,100,100.0,0.9993749856948853,1.0,0.09657503664493561,0.060624029487371445,1.0,3.691654920578003,0.006046128459274769,0.004552104976028204,0.06142503395676613,1.0,3.683974504470825,0.007944383658468723,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032770.013416,44444,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.13067401945590973,0.09829871356487274,1.0,3.812215566635132,0.006158740259706974,0.004707877058535814,0.10991480946540833,0.9987499713897705,3.8342082500457764,0.006678772158920765,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032770.013416,44444,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.0006057149148546159,0.10166291892528534,0.9987499713897705,3.826388359069824,0.005106660537421703,0.004427441395819187,0.09128997474908829,1.0,3.8055882453918457,0.004774979315698147,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032791.8246047,44444,0,xor,200,100,100,100.0,1.0,1.0,0.00043879158329218626,0.02255280502140522,1.0,3.3597912788391113,0.0009557474404573441,0.004458054434508085,0.16833625733852386,0.9750000238418579,3.90576171875,0.001426342292688787,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032791.8246047,44444,1,xor,200,100,100,100.0,1.0,1.0,0.0005097666871733963,0.1627282202243805,0.9899999499320984,3.89863920211792,0.0007811695104464889,0.0038261862937361,0.022689009085297585,1.0,3.3646159172058105,0.001328037353232503,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032810.5436926,55555,0,inner_square,400,100,100,100.0,1.0,1.0,0.0007246534223668277,0.05718338117003441,1.0,4.241184711456299,0.006067631300538778,0.010028465650975704,0.09336330741643906,0.9925000071525574,4.025180816650391,0.0042500183917582035,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032810.5436926,55555,1,inner_square,400,100,100,100.0,1.0,1.0,0.22567538917064667,0.08731956779956818,0.9950000047683716,4.011934757232666,0.0036963135935366154,0.009193884208798409,0.058712806552648544,1.0,4.230977535247803,0.014668915420770645,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032833.7774339,55555,0,og_noholdouts,1000,100,100,100.0,1.0,1.0,0.10667940974235535,0.0774058848619461,1.0,3.731590747833252,0.009969532489776611,0.005580214783549309,0.07535814493894577,1.0,3.708784580230713,0.007361964322626591,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032833.7774339,55555,1,og_noholdouts,1000,100,100,100.0,1.0,1.0,0.09067987650632858,0.07479941099882126,1.0,3.704157829284668,0.007059052586555481,0.00547673599794507,0.07691667973995209,1.0,3.734539031982422,0.009896403178572655,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032857.4495409,55555,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.13316434621810913,0.08063656091690063,1.0,3.6234428882598877,0.003681257599964738,0.0046497611328959465,0.10784097760915756,0.9975000023841858,3.530733585357666,0.0026370263658463955,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032857.4495409,55555,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.0008527628961019218,0.118456169962883,0.9937499761581421,3.536419153213501,0.0043222433887422085,0.007242690306156874,0.09086646139621735,1.0,3.6279244422912598,0.006186900660395622,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032880.3750465,55555,0,xor,200,100,100,100.0,1.0,1.0,0.004541321191936731,0.010269847698509693,1.0,3.0880041122436523,0.0006823845324106514,0.02226182445883751,0.0643472820520401,1.0,3.72352933883667,0.0008797930786386132,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032880.3750465,55555,1,xor,200,100,100,100.0,1.0,1.0,0.0005113139050081372,0.06715498864650726,0.9950000047683716,3.7241506576538086,0.0007892230059951544,0.0030562961474061012,0.010318124666810036,1.0,3.09415340423584,0.001107284682802856,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,False,False,16,0,0,0,100,1
1764032901.8492248,55555,0,inner_square,400,100,100,100.0,1.0,1.0,0.6141629219055176,0.04686201736330986,1.0,6.4521684646606445,0.3044593334197998,1.7996025085449219,0.2732546925544739,0.8725000023841858,5.437523365020752,0.15724867582321167,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032901.8492248,55555,1,inner_square,400,100,100,100.0,1.0,1.0,0.3563705086708069,0.09876731038093567,0.9950000047683716,4.267450332641602,0.031132452189922333,0.1669449508190155,0.09486116468906403,0.9775000214576721,4.525476932525635,0.0696353167295456,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032920.5801091,55555,0,og_noholdouts,1000,100,100,100.0,1.0,1.0,0.4756089746952057,0.09525187313556671,1.0,3.9527502059936523,0.04314633458852768,0.9107370972633362,0.09731189906597137,0.9950000047683716,3.967752456665039,0.039806049317121506,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032920.5801091,55555,1,og_noholdouts,1000,100,100,100.0,1.0,1.0,0.5846772193908691,0.07681016623973846,1.0,4.15485954284668,0.018970362842082977,1.243367075920105,0.07724036276340485,0.9990000128746033,4.138030052185059,0.02313338592648506,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032939.9146225,55555,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.6184298396110535,0.08746505528688431,1.0,4.297581195831299,0.03775274381041527,1.3240995407104492,0.12320083379745483,0.9925000071525574,4.144543647766113,0.04569772630929947,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032939.9146225,55555,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.09895581752061844,0.10550042986869812,1.0,4.478379249572754,0.0247251708060503,0.330149382352829,0.07805141061544418,0.9987499713897705,4.798207759857178,0.0281883142888546,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032958.446619,55555,0,xor,200,100,100,100.0,1.0,1.0,0.26026222109794617,0.024560382589697838,1.0,3.30680513381958,0.043142981827259064,0.44697681069374084,0.13538140058517456,0.9599999785423279,3.9460840225219727,0.05733400955796242,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032958.446619,55555,1,xor,200,100,100,100.0,1.0,1.0,0.24436232447624207,0.05341466888785362,1.0,3.778909206390381,0.0034929767716675997,0.5546300411224365,0.01187856774777174,1.0,3.154789924621582,0.004834208637475967,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,False,True,False,16,0,0,0,100,1
1764032976.6416795,55555,0,inner_square,400,100,100,100.0,1.0,1.0,0.0007062638178467751,0.05418854579329491,1.0,4.261065483093262,0.006957093719393015,0.010036332532763481,0.09488527476787567,0.9925000071525574,4.024367332458496,0.004468436352908611,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032976.6416795,55555,1,inner_square,400,100,100,100.0,1.0,1.0,0.24574463069438934,0.08605057001113892,0.9950000047683716,4.013002395629883,0.005953293293714523,0.025784365832805634,0.0759948194026947,0.9975000023841858,4.280679702758789,0.05515516921877861,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032997.445041,55555,0,og_noholdouts,1000,100,100,100.0,1.0,1.0,0.09463126957416534,0.07232671231031418,1.0,3.7230944633483887,0.008733868598937988,0.004773577209562063,0.07122699171304703,1.0,3.699871301651001,0.005817209370434284,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764032997.445041,55555,1,og_noholdouts,1000,100,100,100.0,1.0,1.0,0.08662449568510056,0.06988120824098587,1.0,3.6993608474731445,0.0052328528836369514,0.004334045574069023,0.0712004080414772,1.0,3.7261829376220703,0.00852104090154171,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764033018.2882688,55555,0,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.13808363676071167,0.07715810090303421,1.0,3.615814685821533,0.0026042992249131203,0.004061373416334391,0.10378030687570572,0.9975000023841858,3.525125026702881,0.0019025576766580343,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764033018.2882688,55555,1,og_holdouts,800,100,100,100.0,0.999218761920929,1.0,0.0007010000990703702,0.10889322310686111,0.9975000023841858,3.528292417526245,0.002959808800369501,0.005670282524079084,0.08212222903966904,1.0,3.622500419616699,0.003951273858547211,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764033039.714662,55555,0,xor,200,100,100,100.0,1.0,1.0,0.006671116221696138,0.010509519837796688,1.0,3.0976767539978027,0.001708358060568571,0.03362247720360756,0.07219810038805008,1.0,3.7349495887756348,0.002681063488125801,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
1764033039.714662,55555,1,xor,200,100,100,100.0,1.0,1.0,0.00048582805902697146,0.06275499612092972,1.0,3.7342405319213867,0.0009021899895742536,0.003574902657419443,0.010083101689815521,1.0,3.087517738342285,0.0010594951454550028,linear,3000,0.01,100,False,mean,False,False,True,True,both,600,inf,float,True,True,False,16,0,0,0,100,1
