run_id,condition,query_entity_idx,max_logprob_token,max_logprob,a1_token,a1_logprob,a2_token,a2_logprob,correct_answer
37,entity,0, Car,-3.4841907024383545,Paris,-13.774904251098633,B,-11.639228820800781,a1
37,both,0, Car,-3.4841907024383545,Paris,-13.774904251098633,B,-11.639228820800781,a1
37,control,1, Brazil,-1.200592279434204,Paris,-11.928927421569824,B,-12.384529113769531,a2
37,attribute,1, the,-2.3395214080810547,Paris,-15.320093154907227,B,-12.752058982849121,a2
37,entity,1, New,-3.0764784812927246,Paris,-15.340360641479492,B,-10.332477569580078,a2
37,both,1, New,-3.0764784812927246,Paris,-15.340360641479492,B,-10.332477569580078,a2
38,control,0, Jordan,-1.3222455978393555,Am,-12.939847946166992,Jer,-9.920327186584473,a1
38,attribute,0, Tab,-4.342041492462158,Am,-10.810403823852539,Jer,-13.536041259765625,a1
38,entity,0,"
",-2.646008253097534,Am,-10.523313522338867,Jer,-10.204005241394043,a1
38,both,0,"
",-2.646008253097534,Am,-10.523313522338867,Jer,-10.204005241394043,a1
38,control,1, Israel,-0.7671553492546082,Am,-13.868428230285645,Jer,-9.728792190551758,a2
38,attribute,1, Valencia,-3.705977201461792,Am,-12.809479713439941,Jer,-14.852761268615723,a2
38,entity,1, New,-3.097970485687256,Am,-9.99400520324707,Jer,-9.602187156677246,a2
38,both,1, New,-3.097970485687256,Am,-9.99400520324707,Jer,-9.602187156677246,a2
39,control,0, Australia,-1.1655477285385132,Te,-13.80306339263916,Can,-13.595096588134766,a1
39,attribute,0, Iz,-3.4544718265533447,Te,-15.38524341583252,Can,-13.097712516784668,a1
39,entity,0, [,-3.055715799331665,Te,-13.259495735168457,Can,-12.516988754272461,a1
39,both,0, [,-3.055715799331665,Te,-13.259495735168457,Can,-12.516988754272461,a1
39,control,1, Australia,-0.8772007822990417,Te,-14.977479934692383,Can,-12.594884872436523,a2
39,attribute,1, Q,-4.0156707763671875,Te,-15.975797653198242,Can,-12.866728782653809,a2
39,entity,1, B,-2.6546854972839355,Te,-14.194910049438477,Can,-11.617532730102539,a2
39,both,1, B,-2.6546854972839355,Te,-14.194910049438477,Can,-11.617532730102539,a2
40,control,0, Mexico,-0.9314298629760742,New,-12.416962623596191,Mexico,-8.582647323608398,a1
40,attribute,0, New,-1.6087170839309692,New,-8.182625770568848,Mexico,-17.32354736328125,a1
40,entity,0, New,-2.465465784072876,New,-9.4808988571167,Mexico,-12.167025566101074,a1
40,both,0, New,-2.465465784072876,New,-9.4808988571167,Mexico,-12.167025566101074,a1
40,control,1, Mexico,-0.3503376245498657,New,-13.458638191223145,Mexico,-8.11948299407959,a2
40,attribute,1, New,-1.5649495124816895,New,-8.594715118408203,Mexico,-17.507062911987305,a2
40,entity,1, New,-2.9406373500823975,New,-8.429403305053711,Mexico,-12.44854736328125,a2
40,both,1, New,-2.9406373500823975,New,-8.429403305053711,Mexico,-12.44854736328125,a2
41,control,0, Canada,-1.038964033126831,Ot,-12.482047080993652,Tok,-12.007637977600098,a1
41,attribute,0, the,-2.9814248085021973,Ot,-14.369743347167969,Tok,-15.018522262573242,a1
41,entity,0, my,-2.069207191467285,Ot,-13.437353134155273,Tok,-15.207756996154785,a1
41,both,0, my,-2.069207191467285,Ot,-13.437353134155273,Tok,-15.207756996154785,a1
41,control,1, Japan,-1.2508904933929443,Ot,-13.032870292663574,Tok,-10.801231384277344,a2
41,attribute,1, this,-3.361707925796509,Ot,-14.775869369506836,Tok,-16.30141830444336,a2
41,entity,1,"
",-3.536262035369873,Ot,-13.364376068115234,Tok,-16.16918182373047,a2
41,both,1,"
",-3.536262035369873,Ot,-13.364376068115234,Tok,-16.16918182373047,a2
42,control,0, Japan,-1.0589582920074463,Tok,-9.660324096679688,Te,-13.594791412353516,a1
42,attribute,0, the,-3.7428789138793945,Tok,-15.797856330871582,Te,-13.867706298828125,a1
42,entity,0, I,-0.8930424451828003,Tok,-15.759912490844727,Te,-14.583409309387207,a1
42,both,0, I,-0.8930424451828003,Tok,-15.759912490844727,Te,-14.583409309387207,a1
42,control,1, Iran,-1.1361174583435059,Tok,-10.416805267333984,Te,-12.231439590454102,a2
42,attribute,1, Q,-3.1601107120513916,Tok,-16.4141845703125,Te,-14.140908241271973,a2
42,entity,1, New,-3.2249412536621094,Tok,-16.77212142944336,Te,-13.465739250183105,a2
42,both,1, New,-3.2249412536621094,Tok,-16.77212142944336,Te,-13.465739250183105,a2
43,control,0, Australia,-1.247006893157959,Can,-11.671112060546875,Mexico,-9.65859603881836,a1
43,attribute,0, this,-2.711811065673828,Can,-10.965167999267578,Mexico,-15.823720932006836,a1
43,entity,0, [,-2.391350746154785,Can,-10.949925422668457,Mexico,-13.318425178527832,a1
43,both,0, [,-2.391350746154785,Can,-10.949925422668457,Mexico,-13.318425178527832,a1
43,control,1, Mexico,-0.22861570119857788,Can,-14.407377243041992,Mexico,-8.13585376739502,a2
43,attribute,1,:,-1.7380925416946411,Can,-14.066635131835938,Mexico,-17.99361228942871,a2
43,entity,1, B,-2.933840036392212,Can,-12.437637329101562,Mexico,-12.978667259216309,a2
43,both,1, B,-2.933840036392212,Can,-12.437637329101562,Mexico,-12.978667259216309,a2
44,control,0, Mexico,-0.27611595392227173,Mexico,-8.722335815429688,Tok,-13.360966682434082,a1
44,attribute,0, this,-2.75392746925354,Mexico,-16.78107452392578,Tok,-16.08055877685547,a1
44,entity,0, Z,-2.9204306602478027,Mexico,-11.110551834106445,Tok,-16.205028533935547,a1
44,both,0, Z,-2.9204306602478027,Mexico,-11.110551834106445,Tok,-16.205028533935547,a1
44,control,1, Japan,-0.8752102851867676,Mexico,-9.538045883178711,Tok,-10.93284797668457,a2
44,attribute,1, *,-3.9270403385162354,Mexico,-16.75227165222168,Tok,-16.747299194335938,a2
44,entity,1, my,-2.6345393657684326,Mexico,-14.48371410369873,Tok,-17.50551414489746,a2
44,both,1, my,-2.6345393657684326,Mexico,-14.48371410369873,Tok,-17.50551414489746,a2
45,control,0, Jordan,-0.8433911800384521,Am,-14.549018859863281,M,-14.371211051940918,a1
45,attribute,0,):,-3.654881238937378,Am,-14.604181289672852,M,-12.361562728881836,a1
45,entity,0,"
",-2.8835597038269043,Am,-12.962667465209961,M,-12.054149627685547,a1
45,both,0,"
",-2.8835597038269043,Am,-12.962667465209961,M,-12.054149627685547,a1
45,control,1, Russia,-0.545837938785553,Am,-15.356925010681152,M,-13.166316986083984,a2
45,attribute,1, FAQ,-3.4435243606567383,Am,-13.881796836853027,M,-10.50784969329834,a2
45,entity,1,"
",-2.827728509902954,Am,-12.66070556640625,M,-10.700669288635254,a2
45,both,1,"
",-2.827728509902954,Am,-12.66070556640625,M,-10.700669288635254,a2
46,control,0, France,-1.3482306003570557,Mad,-12.192007064819336,Paris,-11.196992874145508,a1
46,attribute,0, this,-2.80649733543396,Mad,-11.31148624420166,Paris,-16.936735153198242,a1
46,entity,0, Sal,-3.2883496284484863,Mad,-12.190044403076172,Paris,-13.613616943359375,a1
46,both,0, Sal,-3.2883496284484863,Mad,-12.190044403076172,Paris,-13.613616943359375,a1
46,control,1, France,-0.919854462146759,Mad,-13.214472770690918,Paris,-11.152019500732422,a2
46,attribute,1, this,-2.9803569316864014,Mad,-11.431334495544434,Paris,-18.081315994262695,a2
46,entity,1,"
",-2.9847772121429443,Mad,-12.792181015014648,Paris,-15.120048522949219,a2
46,both,1,"
",-2.9847772121429443,Mad,-12.792181015014648,Paris,-15.120048522949219,a2
47,control,0, Spain,-1.0020498037338257,Mad,-11.884491920471191,Jer,-12.65148639678955,a1
47,attribute,0, Byz,-3.012012004852295,Mad,-10.839488983154297,Jer,-14.395559310913086,a1
47,entity,0, I,-2.9139413833618164,Mad,-11.405049324035645,Jer,-11.759498596191406,a1
47,both,0, I,-2.9139413833618164,Mad,-11.405049324035645,Jer,-11.759498596191406,a1
47,control,1, Israel,-0.8813447952270508,Mad,-13.322961807250977,Jer,-10.975543022155762,a2
47,attribute,1,:,-3.239696502685547,Mad,-10.42700481414795,Jer,-12.366947174072266,a2
47,entity,1, B,-3.5283021926879883,Mad,-11.62871265411377,Jer,-11.47636890411377,a2
47,both,1, B,-3.5283021926879883,Mad,-11.62871265411377,Jer,-11.47636890411377,a2
48,control,0, Australia,-1.474430799484253,Can,-9.796889305114746,Ot,-14.28282642364502,a1
48,attribute,0, this,-2.6736762523651123,Can,-10.478294372558594,Ot,-16.13172149658203,a1
48,entity,0, my,-2.3336904048919678,Can,-10.222555160522461,Ot,-13.984189987182617,a1
48,both,0, my,-2.3336904048919678,Can,-10.222555160522461,Ot,-13.984189987182617,a1
48,control,1, Canada,-1.0495400428771973,Can,-10.55950927734375,Ot,-12.842952728271484,a2
48,attribute,1, blank,-3.7891907691955566,Can,-11.923341751098633,Ot,-14.772506713867188,a2
48,entity,1, [,-1.7167078256607056,Can,-11.814447402954102,Ot,-12.961692810058594,a2
48,both,1, [,-1.7167078256607056,Can,-11.814447402954102,Ot,-12.961692810058594,a2
49,control,0, Iran,-0.9272187352180481,Te,-12.42227840423584,Jer,-11.450538635253906,a1
49,attribute,0, Kurd,-3.350595712661743,Te,-14.100238800048828,Jer,-13.024676322937012,a1
49,entity,0, I,-2.657557725906372,Te,-12.825060844421387,Jer,-12.022884368896484,a1
49,both,0, I,-2.657557725906372,Te,-12.825060844421387,Jer,-12.022884368896484,a1
49,control,1, Israel,-0.7412787079811096,Te,-13.604154586791992,Jer,-10.523219108581543,a2
49,attribute,1,:,-3.329568386077881,Te,-13.851678848266602,Jer,-11.810672760009766,a2
49,entity,1, New,-3.1003262996673584,Te,-12.717187881469727,Jer,-9.478472709655762,a2
49,both,1, New,-3.1003262996673584,Te,-12.717187881469727,Jer,-9.478472709655762,a2
50,control,0, Iran,-0.7765958905220032,Te,-13.025003433227539,Am,-14.117977142333984,a1
50,attribute,0, this,-3.388723850250244,Te,-14.022436141967773,Am,-14.881105422973633,a1
50,entity,0, my,-2.098890542984009,Te,-13.726751327514648,Am,-12.356712341308594,a1
50,both,0, my,-2.098890542984009,Te,-13.726751327514648,Am,-12.356712341308594,a1
50,control,1, Jordan,-0.5978060364723206,Te,-14.346067428588867,Am,-12.84725284576416,a2
50,attribute,1,:,-3.5240113735198975,Te,-13.114019393920898,Am,-11.78588581085205,a2
50,entity,1, Am,-3.3575620651245117,Te,-13.653970718383789,Am,-9.164285659790039,a2
50,both,1, Am,-3.3575620651245117,Te,-13.653970718383789,Am,-9.164285659790039,a2
51,control,0, Israel,-1.272242546081543,M,-13.424906730651855,Jer,-11.691000938415527,a1
51,attribute,0, this,-2.083726406097412,M,-11.426324844360352,Jer,-13.650690078735352,a1
51,entity,0, New,-1.6248652935028076,M,-11.700221061706543,Jer,-11.663872718811035,a1
51,both,0, New,-1.6248652935028076,M,-11.700221061706543,Jer,-11.663872718811035,a1
51,control,1, Israel,-0.5810765027999878,M,-14.211324691772461,Jer,-11.420736312866211,a2
51,attribute,1,:,-2.880864143371582,M,-10.931570053100586,Jer,-13.170479774475098,a2
51,entity,1, New,-1.1536253690719604,M,-10.936481475830078,Jer,-12.088220596313477,a2
51,both,1, New,-1.1536253690719604,M,-10.936481475830078,Jer,-12.088220596313477,a2
52,control,0, Mexico,-0.1717909276485443,Mexico,-7.902382850646973,Ber,-14.271890640258789,a1
52,attribute,0, this,-2.367621660232544,Mexico,-16.210960388183594,Ber,-12.589287757873535,a1
52,entity,0, B,-2.478010654449463,Mexico,-11.865715026855469,Ber,-12.645418167114258,a1
52,both,0, B,-2.478010654449463,Mexico,-11.865715026855469,Ber,-12.645418167114258,a1
52,control,1, Mexico,-0.8739525079727173,Mexico,-8.34023666381836,Ber,-12.138128280639648,a2
52,attribute,1,:,-3.0669944286346436,Mexico,-15.039353370666504,Ber,-14.078225135803223,a2
52,entity,1, B,-2.7678534984588623,Mexico,-11.594989776611328,Ber,-10.151174545288086,a2
52,both,1, B,-2.7678534984588623,Mexico,-11.594989776611328,Ber,-10.151174545288086,a2
53,control,0, Russia,-0.7508238554000854,M,-13.50275707244873,Am,-15.348993301391602,a1
53,attribute,0, this,-3.0120983123779297,M,-10.474729537963867,Am,-13.08303165435791,a1
53,entity,0, New,-2.7625486850738525,M,-11.395045280456543,Am,-12.426983833312988,a1
53,both,0, New,-2.7625486850738525,M,-11.395045280456543,Am,-12.426983833312988,a1
53,control,1, Jordan,-0.5720486640930176,M,-14.242864608764648,Am,-14.43281364440918,a2
53,attribute,1, additional,-4.135220050811768,M,-11.065109252929688,Am,-12.43684196472168,a2
53,entity,1, New,-3.101512908935547,M,-11.11236572265625,Am,-10.010591506958008,a2
53,both,1, New,-3.101512908935547,M,-11.11236572265625,Am,-10.010591506958008,a2
54,control,0, Russia,-1.6057790517807007,Te,-12.975719451904297,M,-13.972105026245117,a1
54,attribute,0,:,-2.2189247608184814,Te,-14.657947540283203,M,-12.335013389587402,a1
54,entity,0,"
",-2.551215648651123,Te,-13.04692268371582,M,-12.17392349243164,a1
54,both,0,"
",-2.551215648651123,Te,-13.04692268371582,M,-12.17392349243164,a1
54,control,1, Russia,-0.8210516571998596,Te,-14.20093059539795,M,-13.10615348815918,a2
54,attribute,1, another,-4.000999450683594,Te,-13.71995735168457,M,-10.712261199951172,a2
54,entity,1, New,-2.7927489280700684,Te,-14.198486328125,M,-9.535228729248047,a2
54,both,1, New,-2.7927489280700684,Te,-14.198486328125,M,-9.535228729248047,a2
55,control,0, Jerusalem,-0.8233100771903992,Jer,-10.727715492248535,Ber,-12.376418113708496,a1
55,attribute,0, unspecified,-2.9309616088867188,Jer,-14.930394172668457,Ber,-13.23194694519043,a1
55,entity,0, E,-3.031068801879883,Jer,-11.306663513183594,Ber,-10.674690246582031,a1
55,both,0, E,-3.031068801879883,Jer,-11.306663513183594,Ber,-10.674690246582031,a1
55,control,1, Berlin,-1.1565181016921997,Jer,-13.560007095336914,Ber,-11.023786544799805,a2
55,attribute,1, Lithuan,-4.06785774230957,Jer,-13.702930450439453,Ber,-14.289326667785645,a2
55,entity,1,"
",-2.6571860313415527,Jer,-9.8763427734375,Ber,-9.829479217529297,a2
55,both,1,"
",-2.6571860313415527,Jer,-9.8763427734375,Ber,-9.829479217529297,a2
56,control,0, Mexico,-0.24240727722644806,Mexico,-8.28853988647461,Mad,-13.68909740447998,a1
56,attribute,0,:,-3.5435571670532227,Mexico,-17.11865997314453,Mad,-11.918559074401855,a1
56,entity,0, my,-3.3823981285095215,Mexico,-13.021745681762695,Mad,-11.443624496459961,a1
56,both,0, my,-3.3823981285095215,Mexico,-13.021745681762695,Mad,-11.443624496459961,a1
56,control,1, Spain,-1.3622691631317139,Mexico,-9.759815216064453,Mad,-10.810282707214355,a2
56,attribute,1,:,-3.5845329761505127,Mexico,-18.277076721191406,Mad,-10.704824447631836,a2
56,entity,1, New,-3.593144416809082,Mexico,-12.333076477050781,Mad,-10.839075088500977,a2
56,both,1, New,-3.593144416809082,Mexico,-12.333076477050781,Mad,-10.839075088500977,a2
57,control,0, Berlin,-1.3315666913986206,Ber,-11.091082572937012,Paris,-11.450173377990723,a1
57,attribute,0, this,-3.073392629623413,Ber,-13.158024787902832,Paris,-17.10121726989746,a1
57,entity,0, B,-2.7791783809661865,Ber,-8.824541091918945,Paris,-14.188981056213379,a1
57,both,0, B,-2.7791783809661865,Ber,-8.824541091918945,Paris,-14.188981056213379,a1
57,control,1, Paris,-1.400190830230713,Ber,-11.719560623168945,Paris,-10.402763366699219,a2
57,attribute,1,:,-2.313140630722046,Ber,-14.904570579528809,Paris,-16.121492385864258,a2
57,entity,1, Lyon,-3.5922842025756836,Ber,-8.817131042480469,Paris,-14.060531616210938,a2
57,both,1, Lyon,-3.5922842025756836,Ber,-8.817131042480469,Paris,-14.060531616210938,a2
58,control,0, Canada,-1.0822515487670898,Ot,-12.299102783203125,Tok,-11.324082374572754,a1
58,attribute,0, explanation,-3.399630308151245,Ot,-14.473193168640137,Tok,-15.220069885253906,a1
58,entity,0, I,-2.151176691055298,Ot,-13.5508394241333,Tok,-13.637584686279297,a1
58,both,0, I,-2.151176691055298,Ot,-13.5508394241333,Tok,-13.637584686279297,a1
58,control,1, Japan,-1.0409982204437256,Ot,-13.33565902709961,Tok,-10.322099685668945,a2
58,attribute,1, Tab,-4.459264755249023,Ot,-15.375385284423828,Tok,-16.16046714782715,a2
58,entity,1, I,-2.7134478092193604,Ot,-13.526952743530273,Tok,-16.467609405517578,a2
58,both,1, I,-2.7134478092193604,Ot,-13.526952743530273,Tok,-16.467609405517578,a2
59,control,0, Jordan,-0.8645323514938354,Am,-12.87399959564209,Ber,-12.779821395874023,a1
59,attribute,0, this,-3.5865519046783447,Am,-11.588937759399414,Ber,-13.674545288085938,a1
59,entity,0, B,-2.839933156967163,Am,-11.139501571655273,Ber,-12.653585433959961,a1
59,both,0, B,-2.839933156967163,Am,-11.139501571655273,Ber,-12.653585433959961,a1
59,control,1, Germany,-0.5768575072288513,Am,-14.229411125183105,Ber,-11.47147274017334,a2
59,attribute,1, G,-2.4472203254699707,Am,-11.58360481262207,Ber,-14.478326797485352,a2
59,entity,1,"
",-3.053922653198242,Am,-11.599955558776855,Ber,-11.889974594116211,a2
59,both,1,"
",-3.053922653198242,Am,-11.599955558776855,Ber,-11.889974594116211,a2
60,control,0, Russia,-0.9330110549926758,M,-13.319058418273926,Te,-14.395196914672852,a1
60,attribute,0,:,-2.132542848587036,M,-10.660325050354004,Te,-14.463826179504395,a1
60,entity,0, my,-1.9460725784301758,M,-11.25195026397705,Te,-14.582929611206055,a1
60,both,0, my,-1.9460725784301758,M,-11.25195026397705,Te,-14.582929611206055,a1
60,control,1, Iran,-1.42622971534729,M,-13.129033088684082,Te,-12.17216682434082,a2
60,attribute,1,:,-1.50066339969635,M,-10.565591812133789,Te,-13.290789604187012,a2
60,entity,1, New,-2.7536401748657227,M,-10.350495338439941,Te,-12.282322883605957,a2
60,both,1, New,-2.7536401748657227,M,-10.350495338439941,Te,-12.282322883605957,a2
61,control,0, China,-0.7967896461486816,Be,-14.104717254638672,Mad,-14.225717544555664,a1
61,attribute,0, *,-3.068751096725464,Be,-11.785935401916504,Mad,-11.725171089172363,a1
61,entity,0, my,-1.8022613525390625,Be,-14.717575073242188,Mad,-13.129563331604004,a1
61,both,0, my,-1.8022613525390625,Be,-14.717575073242188,Mad,-13.129563331604004,a1
61,control,1, Spain,-0.6329213976860046,Be,-16.095478057861328,Mad,-12.723797798156738,a2
61,attribute,1,  ,-3.5295541286468506,Be,-12.517375946044922,Mad,-11.654122352600098,a2
61,entity,1, New,-3.957277297973633,Be,-14.051824569702148,Mad,-11.554521560668945,a2
61,both,1, New,-3.957277297973633,Be,-14.051824569702148,Mad,-11.554521560668945,a2
62,control,0, Spain,-1.3393244743347168,Mad,-12.08450698852539,B,-11.696699142456055,a1
62,attribute,0, this,-3.5178983211517334,Mad,-11.47690486907959,B,-10.164080619812012,a1
62,entity,0, my,-3.0657036304473877,Mad,-10.553561210632324,B,-10.175505638122559,a1
62,both,0, my,-3.0657036304473877,Mad,-10.553561210632324,B,-10.175505638122559,a1
62,control,1, Brazil,-1.0377702713012695,Mad,-13.790627479553223,B,-11.335416793823242,a2
62,attribute,1, Prague,-4.248600482940674,Mad,-11.83464241027832,B,-11.09347152709961,a2
62,entity,1, B,-3.7112040519714355,Mad,-12.038644790649414,B,-10.104778289794922,a2
62,both,1, B,-3.7112040519714355,Mad,-12.038644790649414,B,-10.104778289794922,a2
63,control,0, Russia,-1.01759672164917,M,-13.828916549682617,Mad,-13.578786849975586,a1
63,attribute,0, Constantin,-3.667450428009033,M,-12.277946472167969,Mad,-10.783584594726562,a1
63,entity,0, New,-3.655869722366333,M,-11.806625366210938,Mad,-12.048219680786133,a1
63,both,0, New,-3.655869722366333,M,-11.806625366210938,Mad,-12.048219680786133,a1
63,control,1, Spain,-0.9478086233139038,M,-14.205025672912598,Mad,-12.796273231506348,a2
63,attribute,1, Trin,-4.172898769378662,M,-12.69965934753418,Mad,-11.47738265991211,a2
63,entity,1, New,-3.280836820602417,M,-11.039291381835938,Mad,-11.232962608337402,a2
63,both,1, New,-3.280836820602417,M,-11.039291381835938,Mad,-11.232962608337402,a2
64,control,0, Brazil,-0.9033688306808472,B,-12.290668487548828,Jer,-13.705117225646973,a1
64,attribute,0, this,-4.041454792022705,B,-10.48019790649414,Jer,-13.394355773925781,a1
64,entity,0,"
",-2.0468714237213135,B,-10.229209899902344,Jer,-13.050456047058105,a1
64,both,0,"
",-2.0468714237213135,B,-10.229209899902344,Jer,-13.050456047058105,a1
64,control,1, Israel,-1.1287463903427124,B,-12.680495262145996,Jer,-10.718212127685547,a2
64,attribute,1, Lithuan,-3.3980839252471924,B,-11.256316184997559,Jer,-12.299189567565918,a2
64,entity,1, E,-2.6270508766174316,B,-8.10679817199707,Jer,-10.758670806884766,a2
64,both,1, E,-2.6270508766174316,B,-8.10679817199707,Jer,-10.758670806884766,a2
65,control,0, India,-1.1366127729415894,New,-13.597372055053711,Paris,-12.302268981933594,a1
65,attribute,0, comments,-2.596208333969116,New,-13.623687744140625,Paris,-16.309595108032227,a1
65,entity,0, I,-2.96118426322937,New,-10.990327835083008,Paris,-14.630351066589355,a1
65,both,0, I,-2.96118426322937,New,-10.990327835083008,Paris,-14.630351066589355,a1
65,control,1, France,-0.5843737721443176,New,-14.971630096435547,Paris,-11.986898422241211,a2
65,attribute,1, comments,-2.8374462127685547,New,-14.116507530212402,Paris,-16.97356605529785,a2
65,entity,1,"
",-3.8112728595733643,New,-11.591941833496094,Paris,-15.861283302307129,a2
65,both,1,"
",-3.8112728595733643,New,-11.591941833496094,Paris,-15.861283302307129,a2
66,control,0, India,-1.2788026332855225,New,-12.476362228393555,Tok,-11.455379486083984,a1
66,attribute,0, Ahmed,-4.018464088439941,New,-11.010433197021484,Tok,-14.631811141967773,a1
66,entity,0, my,-1.454858422279358,New,-9.276368141174316,Tok,-18.29058265686035,a1
66,both,0, my,-1.454858422279358,New,-9.276368141174316,Tok,-18.29058265686035,a1
66,control,1, Tokyo,-1.3073177337646484,New,-13.429171562194824,Tok,-10.62281608581543,a2
66,attribute,1, Prague,-3.0073392391204834,New,-13.386506080627441,Tok,-15.04525089263916,a2
66,entity,1, New,-2.2490122318267822,New,-8.49767780303955,Tok,-16.712345123291016,a2
66,both,1, New,-2.2490122318267822,New,-8.49767780303955,Tok,-16.712345123291016,a2
67,control,0, India,-0.826407790184021,New,-12.405302047729492,Mad,-11.611105918884277,a1
67,attribute,0, comments,-3.2638540267944336,New,-11.716864585876465,Mad,-12.230193138122559,a1
67,entity,0, New,-2.8549768924713135,New,-9.675040245056152,Mad,-11.861564636230469,a1
67,both,0, New,-2.8549768924713135,New,-9.675040245056152,Mad,-11.861564636230469,a1
67,control,1, Spain,-1.0526978969573975,New,-13.377113342285156,Mad,-10.985322952270508,a2
67,attribute,1, comments,-4.569929122924805,New,-12.214374542236328,Mad,-10.826001167297363,a2
67,entity,1, [,-3.08388352394104,New,-10.653170585632324,Mad,-10.320591926574707,a2
67,both,1, [,-3.08388352394104,New,-10.653170585632324,Mad,-10.320591926574707,a2
68,control,0, Australia,-1.134655237197876,Can,-11.185728073120117,New,-13.020896911621094,a1
68,attribute,0, this,-2.280364513397217,Can,-12.239791870117188,New,-10.956287384033203,a1
68,entity,0, my,-2.5077435970306396,Can,-10.957052230834961,New,-10.829802513122559,a1
68,both,0, my,-2.5077435970306396,Can,-10.957052230834961,New,-10.829802513122559,a1
68,control,1, India,-0.8460314273834229,Can,-12.760278701782227,New,-12.454235076904297,a2
68,attribute,1, this,-3.393706798553467,Can,-14.681465148925781,New,-13.071004867553711,a2
68,entity,1, New,-2.4885284900665283,Can,-10.080221176147461,New,-9.806471824645996,a2
68,both,1, New,-2.4885284900665283,Can,-10.080221176147461,New,-9.806471824645996,a2
69,control,0, Russia,-0.7123540639877319,M,-14.066411018371582,Paris,-12.260790824890137,a1
69,attribute,0, this,-2.586991310119629,M,-10.345708847045898,Paris,-13.595797538757324,a1
69,entity,0, St,-3.3852922916412354,M,-11.008668899536133,Paris,-13.791702270507812,a1
69,both,0, St,-3.3852922916412354,M,-11.008668899536133,Paris,-13.791702270507812,a1
69,control,1, France,-0.6399060487747192,M,-14.310155868530273,Paris,-11.503440856933594,a2
69,attribute,1, Constantin,-2.668710708618164,M,-11.289613723754883,Paris,-14.600357055664062,a2
69,entity,1,"
",-2.7147696018218994,M,-11.11902141571045,Paris,-15.654548645019531,a2
69,both,1,"
",-2.7147696018218994,M,-11.11902141571045,Paris,-15.654548645019531,a2
70,control,0, Mexico,-1.006312370300293,Tok,-11.096898078918457,Mexico,-8.831571578979492,a1
70,attribute,0, this,-3.871392250061035,Tok,-17.387489318847656,Mexico,-15.503693580627441,a1
70,entity,0, my,-1.2162460088729858,Tok,-16.865829467773438,Mexico,-15.045398712158203,a1
70,both,0, my,-1.2162460088729858,Tok,-16.865829467773438,Mexico,-15.045398712158203,a1
70,control,1, Mexico,-0.42242854833602905,Tok,-12.519952774047852,Mexico,-7.961026191711426,a2
70,attribute,1,:,-2.8478288650512695,Tok,-16.827037811279297,Mexico,-17.302337646484375,a2
70,entity,1, X,-3.4152419567108154,Tok,-15.671919822692871,Mexico,-13.297591209411621,a2
70,both,1, X,-3.4152419567108154,Tok,-15.671919822692871,Mexico,-13.297591209411621,a2
71,control,0, Spain,-0.7519474029541016,Mad,-12.005361557006836,Ber,-12.156412124633789,a1
71,attribute,0, this,-3.3357205390930176,Mad,-9.591022491455078,Ber,-11.510677337646484,a1
71,entity,0, B,-3.336315155029297,Mad,-10.929357528686523,Ber,-9.15431022644043,a1
71,both,0, B,-3.336315155029297,Mad,-10.929357528686523,Ber,-9.15431022644043,a1
71,control,1, Germany,-1.4432729482650757,Mad,-12.82034969329834,Ber,-11.239012718200684,a2
71,attribute,1,:,-3.4789888858795166,Mad,-11.114107131958008,Ber,-12.018692970275879,a2
71,entity,1,"
",-2.958456039428711,Mad,-12.121725082397461,Ber,-9.608473777770996,a2
71,both,1,"
",-2.958456039428711,Mad,-12.121725082397461,Ber,-9.608473777770996,a2
72,control,0, Germany,-1.6266419887542725,Ber,-11.15814208984375,Tok,-11.50786018371582,a1
72,attribute,0, Prague,-3.1835782527923584,Ber,-11.245431900024414,Tok,-13.904265403747559,a1
72,entity,0, my,-2.315819501876831,Ber,-10.162240982055664,Tok,-17.51380729675293,a1
72,both,0, my,-2.315819501876831,Ber,-10.162240982055664,Tok,-17.51380729675293,a1
72,control,1, Japan,-1.1655597686767578,Ber,-12.473567962646484,Tok,-10.73581314086914,a2
72,attribute,1,:,-2.05412220954895,Ber,-11.845647811889648,Tok,-16.599328994750977,a2
72,entity,1, New,-3.246115207672119,Ber,-10.468830108642578,Tok,-16.637540817260742,a2
72,both,1, New,-3.246115207672119,Ber,-10.468830108642578,Tok,-16.637540817260742,a2
73,control,0, India,-0.90590500831604,New,-13.429723739624023,Be,-14.675308227539062,a1
73,attribute,0, this,-2.0142838954925537,New,-12.20980167388916,Be,-11.987584114074707,a1
73,entity,0, B,-2.587123155593872,New,-10.97150993347168,Be,-12.91796875,a1
73,both,0, B,-2.587123155593872,New,-10.97150993347168,Be,-12.91796875,a1
73,control,1, China,-0.8631477355957031,New,-13.7234525680542,Be,-13.21094799041748,a2
73,attribute,1, this,-3.9318747520446777,New,-12.664108276367188,Be,-10.559772491455078,a2
73,entity,1, New,-2.7128896713256836,New,-9.923543930053711,Be,-11.664209365844727,a2
73,both,1, New,-2.7128896713256836,New,-9.923543930053711,Be,-11.664209365844727,a2
74,control,0, Canada,-0.679612934589386,Ot,-14.22606372833252,Paris,-12.19482135772705,a1
74,attribute,0, this,-2.649675130844116,Ot,-14.485831260681152,Paris,-15.103909492492676,a1
